0.000186884	9.00
0.000211467	10.75
0.000199715	9.09
0.00018053	9.53
0.000194777	11.72
0.000192892	9.72
0.000212902	12.24
0.000199138	11.72
0.000225189	15.32
4.2257e-05	0.69
4.0515e-05	0.84
4.0829e-05	1.02
3.8096e-05	0.85
4.5063e-05	0.88
4.3098e-05	0.90
4.1356e-05	1.04
4.1542e-05	1.04
3.7e-05	0.74
4.3643e-05	0.84
4.2891e-05	1.08
4.0852e-05	0.99
4.0635e-05	0.76
4.3597e-05	0.97
4.6142e-05	1.09
4.5599e-05	1.05
4.0796e-05	0.87
4.4851e-05	1.01
4.4622e-05	1.15
4.6828e-05	1.05
5.5653e-05	1.67
4.2673e-05	0.88
4.3588e-05	1.05
4.1819e-05	1.10
3.9443e-05	1.04
4.2281e-05	1.09
4.193e-05	1.15
4.1312e-05	1.32
4.702e-05	1.16
5.388e-05	1.92
3.6637e-05	0.68
4.1802e-05	0.84
3.6058e-05	1.05
4.068e-05	0.94
3.769e-05	0.77
3.8724e-05	0.77
3.8586e-05	1.06
4.0099e-05	0.88
4.3567e-05	0.73
3.3726e-05	0.80
3.6941e-05	1.06
3.7236e-05	0.87
4.1422e-05	0.74
3.8333e-05	0.88
3.6149e-05	1.01
3.9196e-05	0.87
3.7749e-05	0.72
4.0795e-05	0.86
3.8461e-05	1.01
5.5979e-05	0.95
3.8871e-05	0.88
3.9518e-05	0.95
0.000483827	1.13
4.1973e-05	1.07
4.3691e-05	0.76
3.7645e-05	0.91
4.5411e-05	1.09
4.2489e-05	0.92
4.5992e-05	0.83
4.4876e-05	0.89
4.6481e-05	1.13
4.1152e-05	1.00
4.451e-05	0.98
3.9072e-05	0.87
4.1957e-05	1.09
4.0466e-05	0.96
4.328e-05	1.10
4.6073e-05	0.95
4.4027e-05	1.14
4.6816e-05	0.99
4.4072e-05	1.09
4.4645e-05	1.00
4.7878e-05	1.36
4.5271e-05	1.25
4.6715e-05	1.04
4.557e-05	1.22
4.4121e-05	1.22
4.782e-05	1.06
5.2192e-05	1.62
3.9783e-05	0.74
4.118e-05	0.80
3.7078e-05	0.97
3.9189e-05	1.07
4.1419e-05	0.81
4.5377e-05	0.95
4.2688e-05	1.05
4.0275e-05	1.09
4.007e-05	0.73
5.7819e-05	0.88
4.1999e-05	1.05
4.1154e-05	0.92
3.9222e-05	0.82
4.2766e-05	0.85
4.2287e-05	0.94
4.2517e-05	0.81
5.5919e-05	1.20
